id,title,brand,model,year,price,mileage,fuel_type,transmission,owners,origin,car_type,seats,condition,location,post_time,crawl_time,weight,load_capacity
127474526,Kia Carnival 2021 2.2D Signature - 89000 km,,,,1080000000,,,,,,,,,"Phường Hiệp Bình Phước (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 7 ngày trước,2025-09-10 13:36:37,,
125570878,Xforce 2025 - Giảm giá rẻ chưa từng có,,,,518000000,,,,,,,,,"Phường Gia Thụy, Quận Long Biên, Hà Nội",Đăng 3 tháng trước,2025-09-10 13:36:38,,
127487891,Subaru Forester 2023 2.0i-L  phom mới full lịch sử,,,,760000000,,,,,,,,,"Phường An Lạc A, Quận Bình Tân, Tp Hồ Chí Minh",Đăng 3 giờ trước,2025-09-10 13:36:39,,
127617590,Mitsubishi 2005 - 12345 km,,,,115000000,,,,,,,,,"Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",Đăng 3 giờ trước,2025-09-10 13:36:40,,
127617608,Mitsubishi Triton 2020 4x2 AT Mivec - 50000 km,,,,495000000,,,,,,,,,"Phường Võ Cường, Thành phố Bắc Ninh, Bắc Ninh",Đăng 3 giờ trước,2025-09-10 13:36:40,,
124378932,"RX350h.2025 - Trắng, Nâu - Sẵn xe giao ngay!🇻🇳",,,,3430000000,,,,,,,,,"Phường Bến Nghé, Quận 1, Tp Hồ Chí Minh",Đăng 14 ngày trước,2025-09-10 13:36:41,,
127340608,Subaru Forester 1/2020 I-S Eyesight - 82000 km,,,,628000000,,,,,,,,,"Phường An Lạc A, Quận Bình Tân, Tp Hồ Chí Minh",Đăng 3 giờ trước,2025-09-10 13:36:41,,
126942209,Mercedes Benz GLC 300 V1 4Matic Model 2022,,,,1399000000,,,,,,,,,"Phường 4, Quận 8, Tp Hồ Chí Minh",Đăng 1 tháng trước,2025-09-10 13:36:42,,
127195926,GD cần bán Hyundai Grand i10,,,,269000000,,,,,,,,,"Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh",Đăng 3 giờ trước,2025-09-10 13:36:42,,
126476385,Mitsubishi Xpander 2019 1.5 MT- odo 85000 km,,,,380000000,,,,,,,,,"Phường Chánh Phú Hòa, Thị xã Bến Cát, Bình Dương",Đăng 2 tháng trước,2025-09-10 13:36:43,,
127552888,Hyundai Avante 2011 1.6 AT - 120000 km,,,,245000000,,,,,,,,,"Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng",Đăng 3 giờ trước,2025-09-10 13:36:44,,
127405995,Xe Cọp Mazda CX 5 2014 2.0 AT 2WD - 89000 km,,,,398000000,,,,,,,,,"Phường Tân Thới Hòa, Quận Tân Phú, Tp Hồ Chí Minh",Đăng 3 giờ trước,2025-09-10 13:36:44,,
127550157,Prado VX sx 2020 màu đen siêu đẹp,,,,2186000000,,,,,,,,,"Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",Đăng 3 giờ trước,2025-09-10 13:36:45,,
127213257,Hyundai Accent 2020 1.4 AT Đặc Biệt - 88000 km,,,,375000000,,,,,,,,,"Phường An Lạc A, Quận Bình Tân, Tp Hồ Chí Minh",Đăng 20 ngày trước,2025-09-10 13:36:45,,
126830109,GLC300 4MATIC TRẮNG NÂU - 63.000 KM,,,,1039000000,,,,,,,,,"Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",Đăng 1 tháng trước,2025-09-10 13:36:46,,
125973225,Mazda CX 5 2016 2.0 AT - 75000 km,,,,462000000,,,,,,,,,"Phường Chánh Phú Hòa, Thị xã Bến Cát, Bình Dương",Đăng 3 giờ trước,2025-09-10 13:36:47,,
126439907,Toyota Corolla Altis 1.8G 2018.Xe gia đình đẹp,,,,455000000,,,,,,,,,"Phường Tân Quy, Quận 7, Tp Hồ Chí Minh",Đăng 2 tháng trước,2025-09-10 13:36:48,,
126760525,Toyota Hiace 2005 Van 6 ghế,,,,85000000,,,,,,,,,"Phường An Phú Đông, Quận 12, Tp Hồ Chí Minh",Đăng 1 tháng trước,2025-09-10 13:36:48,,
127473408,2002 GHIA 1.8 MT - 250000 km,,,,68000000,,,,,,,,,"Thị trấn D'Ran, Huyện Đơn Dương, Lâm Đồng",Đăng 3 giờ trước,2025-09-10 13:36:49,,
127531098,Volkswagen Viloran 2024 Luxury Siêu Lướt 2300 km,,,,2150000000,,,,,,,,,"Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 3 giờ trước,2025-09-10 13:36:50,,
126942150,Audi A8L 2016 - 58000 km,,,,1299000000,,,,,,,,,"Phường 4, Quận 8, Tp Hồ Chí Minh",Đăng 1 tháng trước,2025-09-10 13:36:50,,
127150438,em bán xe gia đình số từ đồng có đổi xe giao lưu,,,,145000000,,,,,,,,,"Phường Chi Lăng, Thành phố Pleiku, Gia Lai",Đăng 23 ngày trước,2025-09-10 13:36:52,,
126642323,Mitsubishi Pajero Sport 2015 G 4x2 AT,,,,345000000,,,,,,,,,"Xã Bích Hòa, Huyện Thanh Oai, Hà Nội",Đăng 1 tháng trước,2025-09-10 13:36:52,,
127256629,BMW X6 2020 - Bao Bank 90%,,,,2638000000,,,,,,,,,"Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh",Đăng 4 giờ trước,2025-09-10 13:36:53,,
127575305,VINFAST VF3 - Trả trước 42Tr - Ls 3%,,,,269000000,,,,,,,,,"Phường Hiệp Phú (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 4 giờ trước,2025-09-10 13:36:53,,
127386772,VinFast VF8 2023 Eco - 30000 km,,,,660000000,,,,,,,,,"Phường Láng Hạ, Quận Đống Đa, Hà Nội",Đăng 4 giờ trước,2025-09-10 13:36:55,,
127616262,Ford Ranger 2016 XL 2.2 4x4 MT - 190000 km,,,,345000000,,,,,,,,,"Phường Quang Trung, Quận Đống Đa, Hà Nội",Đăng 4 giờ trước,2025-09-10 13:36:55,,
126381516,Kia Morning 2010 sport,,,,167000000,,,,,,,,,"Thị trấn Long Thành, Huyện Long Thành, Đồng Nai",Đăng 4 giờ trước,2025-09-10 13:36:56,,
127249541,Kia Morning 2016 1.25 MT - 90000 km,,,,155000000,,,,,,,,,"Phường Duy Tân, Thành phố Kon Tum, Kon Tum",Đăng 4 giờ trước,2025-09-10 13:36:57,,
125136946,GĐ cần bán xe cuôi 2022 mới98 %Toyotaaltis1.8V đep,,,,59900000,,,,,,,,,"Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh",Đăng 1 tháng trước,2025-09-10 13:36:57,,
127615998,Toyota Veloz Cross 2025,,,,577000000,,,,,,,,,"Phường 22, Quận Bình Thạnh, Tp Hồ Chí Minh",Đăng 4 giờ trước,2025-09-10 13:36:58,,
127080115,Hyundai Elantra 2019 1.6AT Sport - 57000 km,,,,456000000,,,,,,,,,"Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",Đăng 1 tháng trước,2025-09-10 13:36:58,,
125162075,Mercedes GLC200 V1 Đen Kem - 28.000km - 1 Chủ,,,,1359000000,,,,,,,,,"Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",Đăng 4 tháng trước,2025-09-10 13:36:59,,
127455012,Mercedes Benz S Class 2014 S500L  chính chủ,,,,960000000,,,,,,,,,"Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh",Đăng 4 giờ trước,2025-09-10 13:36:59,,
127505401,Hyundai Santafe 2.2D premium cao cấp 2022 mới lắm,,,,1135000000,,,,,,,,,"Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",Đăng 4 giờ trước,2025-09-10 13:37:00,,
126768046,Mercedes Benz GLA 45 S 4MATIC+ Model 2023,,,,1759000000,,,,,,,,,"Phường 4, Quận 8, Tp Hồ Chí Minh",Đăng 1 tháng trước,2025-09-10 13:37:00,,
127551111,Mitsubishi Xpander 2019 1.5 AT - 190000 km,,,,450000000,,,,,,,,,"Phường 10, Quận 6, Tp Hồ Chí Minh",Đăng 4 giờ trước,2025-09-10 13:37:01,,
127404478,Em bán xe gia đình có đỗ xe trả góp xe rất đẹp,,,,575000000,,,,,,,,,"Phường Chi Lăng, Thành phố Pleiku, Gia Lai",Đăng 4 giờ trước,2025-09-10 13:37:02,,
127526290,LONG ANH AUTO về MERCEDES E200 sport 2019 siêu cọp,,,,1168000000,,,,,,,,,"Phường Tân Kiểng, Quận 7, Tp Hồ Chí Minh",Đăng 4 giờ trước,2025-09-10 13:37:02,,
126876778,BMW 2 Series 2018 218i Gran Tourer - 27000 km,,,,650000000,,,,,,,,,"Phường 22, Quận Bình Thạnh, Tp Hồ Chí Minh",Đăng 4 giờ trước,2025-09-10 13:37:03,,
126856282,Kia Carnival 2022 2.2D Luxury 8 chỗ - 50000 km,,,,1010000000,,,,,,,,,"Phường Tân Thới Hiệp, Quận 12, Tp Hồ Chí Minh",Đăng 4 giờ trước,2025-09-10 13:37:04,,
127561415,Mercedes C250 Exclusive 2018 màu đen siêu đẹp,,,,786000000,,,,,,,,,"Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",Đăng 4 giờ trước,2025-09-10 13:37:05,,
127435179,Toyota Innova 2016 2.0E - 124548 km,,,,285000000,,,,,,,,,"Xã Trừ Văn Thố, Huyện Bàu Bàng, Bình Dương",Đăng 4 giờ trước,2025-09-10 13:37:06,,
126327771,Toyota Rush 2020 S 1.5 AT - 50000 km 1 chủ,,,,499000000,,,,,,,,,"Xã Tân Xuân, Huyện Hóc Môn, Tp Hồ Chí Minh",Đăng 2 tháng trước,2025-09-10 13:37:06,,
127349328,Lexus LS 500 odo mới 17.000km model 2024,,,,5999000000,,,,,,,,,"Phường 4, Quận 8, Tp Hồ Chí Minh",Đăng 4 giờ trước,2025-09-10 13:37:07,,
126690781,Toyota Fortuner 2014 2.7V 4x2 AT - 230000 km,,,,435000000,,,,,,,,,"Phường Cống Vị, Quận Ba Đình, Hà Nội",Đăng 1 tháng trước,2025-09-10 13:37:08,,
126417953,Bán E300 Sản Xuất 2021 đi 38.000 km bao test hãng,,,,1689000000,,,,,,,,,"Phường 1, Quận Bình Thạnh, Tp Hồ Chí Minh",Đăng 2 tháng trước,2025-09-10 13:37:08,,
126480030,Hyundai Santa Fe SLX bản full 2 cầu máy dầu AT,,,,289000000,,,,,,,,,"Phường Chi Lăng, Thành phố Pleiku, Gia Lai",Đăng 2 tháng trước,2025-09-10 13:37:09,,
127573565,Kia Seltos 2020  - 30000 km,,,,550000000,,,,,,,,,"Xã Tích Giang, Huyện Phúc Thọ, Hà Nội",Đăng 4 giờ trước,2025-09-10 13:37:27,,
126282025,Bán INNOVA cuối 2019E màu bạc Zin xe nhà chính chủ,,,,410000000,,,,,,,,,"Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",Đăng 2 tháng trước,2025-09-10 13:37:28,,
126717191,Mazda CX-30 2024 Luxury 2.0 AT - 7500 km,,,,690000000,,,,,,,,,"Phường 11, Quận 3, Tp Hồ Chí Minh",Đăng 4 giờ trước,2025-09-10 13:37:28,,
127349031,Bentley Continental GT Coupe Model 2014 siêu lướt,,,,3499000000,,,,,,,,,"Phường 4, Quận 8, Tp Hồ Chí Minh",Đăng 4 giờ trước,2025-09-10 13:37:29,,
126820331,♨️Mitsubishi Xpander 2025 MỚI 1000%,,,,558000000,,,,,,,,,"Phường Cầu Ông Lãnh, Quận 1, Tp Hồ Chí Minh",Đăng 4 giờ trước,2025-09-10 13:37:29,,
127169641,Mercedes Benz E200 2022 Exclusive - Bank 90%,,,,1678000000,,,,,,,,,"Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh",Đăng 22 ngày trước,2025-09-10 13:37:29,,
127529783,VF5 GIÁ SỐC THÁNG 9,,,,487000000,,,,,,,,,"Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh",Đăng 4 giờ trước,2025-09-10 13:37:31,,
127102384,Pajero Sport  4x4  máy dầu hai cầu có đỗ xe,,,,345000000,,,,,,,,,"Phường Chi Lăng, Thành phố Pleiku, Gia Lai",Đăng 25 ngày trước,2025-09-10 13:37:31,,
125347751,Suzuki Ertiga 2022 hybrid AT - 71000 km,,,,455000000,,,,,,,,,"Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh",Đăng 5 giờ trước,2025-09-10 13:37:32,,
126799327,"FORD GANGER XLS dầu 2.2 số tự động,một cầu, sx2018",,,,455000000,,,,,,,,,"Phường 13, Quận 4, Tp Hồ Chí Minh",Đăng 1 tháng trước,2025-09-10 13:37:33,,
111413393,MUA Ô TÔ XE TẢI DU LỊCH HƯ CŨ NGẬP NƯỚC CHÁY NỔ,,,,168000000,,,,,,,,,"Phường Lái Thiêu, Thành phố Thuận An, Bình Dương",Đăng 5 giờ trước,2025-09-10 13:37:34,,
124962940,VinFast Lux SA2.0 2021 Plus 2.0 AT - 61000 km,,,,695000000,,,,,,,,,"Phường Trần Thành Ngọ, Quận Kiến An, Hải Phòng",Đăng 5 giờ trước,2025-09-10 13:37:34,,
126682822,"✂️Mitsubishi Xforce 2025 - MỚI 100%, CHƯA LĂN BÁNH",,,,629000000,,,,,,,,,"Phường Cầu Ông Lãnh, Quận 1, Tp Hồ Chí Minh",Đăng 5 giờ trước,2025-09-10 13:37:35,,
126883866,Audi A6 1.8 TFSI Model 2016,,,,589000000,,,,,,,,,"Phường 4, Quận 8, Tp Hồ Chí Minh",Đăng 1 tháng trước,2025-09-10 13:37:36,,
125654175,Toyota Camry 2016 2.5Q - 105000 km,,,,615000000,,,,,,,,,"Phường Tân Phong, Quận 7, Tp Hồ Chí Minh",Đăng 5 giờ trước,2025-09-10 13:37:37,,
126282183,Bán xe 5 chỗ Toyota Camry 2.0 đời 2014 - 135k,,,,465000000,,,,,,,,,"Phường Phú Hữu (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 2 tháng trước,2025-09-10 13:37:38,,
127613971,MG MG5 2024,,,,50000000,,,,,,,,,"Phường Lái Thiêu, Thành phố Thuận An, Bình Dương",Đăng 5 giờ trước,2025-09-10 13:37:39,,
127041643,BMW 520i model 2013 có đổi xe khác,,,,465000000,,,,,,,,,"Phường Tam Phú (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 1 tháng trước,2025-09-10 13:37:40,,
127059271,‼️Xpander Cross 2025 – 7 chỗ nhập chính hãng 1000%,,,,625000000,,,,,,,,,"Phường Cầu Ông Lãnh, Quận 1, Tp Hồ Chí Minh",Đăng 1 tháng trước,2025-09-10 13:37:40,,
127539470,Mitsubishi Lancer 2004 GLX 1.6 AT - 116000 km,,,,97000000,,,,,,,,,"Phường Thượng Thanh, Quận Long Biên, Hà Nội",Đăng 5 giờ trước,2025-09-10 13:37:40,,
126420657,Mercedes Benz E200 Model 2017,,,,779000000,,,,,,,,,"Phường 4, Quận 8, Tp Hồ Chí Minh",Đăng 2 tháng trước,2025-09-10 13:37:41,,
127529312,LONG ANH AUTO về MERCEDES S450L model 2019 giá tốt,,,,2000000000,,,,,,,,,"Phường Tân Kiểng, Quận 7, Tp Hồ Chí Minh",Đăng 4 ngày trước,2025-09-10 13:37:42,,
127385115,Vinfast VF6 Eco 145Tr nhận xe - ls 3%,,,,646240000,,,,,,,,,"Phường Hiệp Phú (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 12 ngày trước,2025-09-10 13:37:43,,
127066659,Hyundai Accent ATH 2022,,,,450000000,,,,,,,,,"Phường Hòa Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",Đăng 1 tháng trước,2025-09-10 13:37:46,,
127350050,Mercedes Benz GLE400 4Matic  Moel 2016,,,,1139000000,,,,,,,,,"Phường 4, Quận 8, Tp Hồ Chí Minh",Đăng 5 giờ trước,2025-09-10 13:37:46,,
127350050,Mercedes Benz GLE400 4Matic  Moel 2016,,,,1139000000,,,,,,,,,"Phường 4, Quận 8, Tp Hồ Chí Minh",Đăng 5 giờ trước,2025-09-10 13:37:47,,
126677130,Hyundai Grand i10 2017 Grand 1.0 MT - 99000 km,,,,155000000,,,,,,,,,"Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh",Đăng 1 tháng trước,2025-09-10 13:37:50,,
123014715,🔴GIẢM NGAY 55.000.000 + TẶNG PHỤ KIỆN. LS: 4.99%,,,,595000000,,,,,,,,,"Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 5 giờ trước,2025-09-10 13:37:50,,
126921170,Kia Sedona 2016 - 160000 km,,,,450000000,,,,,,,,,"Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",Đăng 1 tháng trước,2025-09-10 13:37:51,,
127406692,Mercedes Benz_E200 Exclusive - 2022 Bank 90%,,,,1698000000,,,,,,,,,"Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh",Đăng 11 ngày trước,2025-09-10 13:37:51,,
126663816,Kia Cerato 1.6 Luxury,,,,509000000,,,,,,,,,"Phường Hòa Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",Đăng 5 giờ trước,2025-09-10 13:37:52,,
123336762,Toyota Innova 2008 G - 178000 km,,,,195000000,,,,,,,,,"Phường 5, Quận 8, Tp Hồ Chí Minh",Đăng 5 giờ trước,2025-09-10 13:37:53,,
127385543,Chính chủ cần bán 2021 Titanium 2.0L AT 4x2 -1 chủ,,,,1050000000,,,,,,,,,"Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội",Đăng 12 ngày trước,2025-09-10 13:37:54,,
126833879,Chính chủ bán VIOS 1.5E sx 2018 fom mới 7 bóng khí,,,,270000000,,,,,,,,,"Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",Đăng 5 giờ trước,2025-09-10 13:37:54,,
126115171,Lexus ES 250 – 2016 | Chuẩn Zin không một lỗi nhỏ.,,,,1098000000,,,,,,,,,"Phường 13, Quận 4, Tp Hồ Chí Minh",Đăng 8 ngày trước,2025-09-10 13:37:55,,
127539575,"Daewoo 1.5l, bản béc phun. điều hòa đầy đủ",,,,19000000,,,,,,,,,"Phường Tân Hiệp, Thị xã Tân Uyên, Bình Dương",Đăng 5 giờ trước,2025-09-10 13:37:55,,
127349137,Porsche Cayenne Model 2016,,,,1399000000,,,,,,,,,"Phường 4, Quận 8, Tp Hồ Chí Minh",Đăng 5 giờ trước,2025-09-10 13:37:55,,
126596507,Mercedes Benz GLC Class 250 - 2016 odo 7v5,,,,769000000,,,,,,,,,"Phường Phúc Đồng, Quận Long Biên, Hà Nội",Đăng 2 tháng trước,2025-09-10 13:37:56,,
127445138,Toyota Veloz Cross 2022 đăng ký lđ 2023 như mới,,,,495000000,,,,,,,,,"Phường Vạn Phúc, Quận Hà Đông, Hà Nội",Đăng 6 giờ trước,2025-09-10 13:37:57,,
127571310,Toyota Innova 2008 V - tu đong  ngay chu,,,,225000000,,,,,,,,,"Phường Tân Phong, Quận 7, Tp Hồ Chí Minh",Đăng 6 giờ trước,2025-09-10 13:37:58,,
127293868,Kia Rondo 2016 số tự động máy dầu,,,,345000000,,,,,,,,,"Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",Đăng 6 giờ trước,2025-09-10 13:37:58,,
127613125,AVANZA Premio 2022 MT - 83000 km,,,,420000000,,,,,,,,,"Phường Đống Đa, Thành phố Qui Nhơn, Bình Định",Đăng 6 giờ trước,2025-09-10 13:37:59,,
127483941,Gia Đình Cần Bán Ford Tourneo 2019 - Xe Doanh Nhân,,,,699000000,,,,,,,,,"Phường 13, Quận Tân Bình, Tp Hồ Chí Minh",Đăng 6 giờ trước,2025-09-10 13:37:59,,
113669499,CẦN MUA XE Ô TÔ CŨ TAI NẠN TOÀN QUỐC,,,,200000000,,,,,,,,,"Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",Đăng 6 giờ trước,2025-09-10 13:37:59,,
126604355,CHÍNH CHỦ BÁN XE FORD TRANSIT CẢI TẠO TẢI VAN,,,,250000000,,,,,,,,,"Phường Tân Thới Hiệp, Quận 12, Tp Hồ Chí Minh",Đăng 6 giờ trước,2025-09-10 13:38:01,,
127389151,Mercedes Benz S450 Model 2019,,,,1799000000,,,,,,,,,"Phường 4, Quận 8, Tp Hồ Chí Minh",Đăng 12 ngày trước,2025-09-10 13:38:01,,
127578744,"VF7 Plus chính chủ, miễn sạc, lốp mới, Bvệ pin",,,,768000000,,,,,,,,,"Phường Bình Trưng Tây (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 6 giờ trước,2025-09-10 13:38:02,,
127118897,Xe nhà Toyota Innova 2019 Số Sàn,,,,409000000,,,,,,,,,"Phường 14, Quận Gò Vấp, Tp Hồ Chí Minh",Đăng 24 ngày trước,2025-09-10 13:38:03,,
127416624,Aveo 1.5MT 2016 xe còn rất đẹp k lỗi bao tét,,,,149000000,,,,,,,,,"Phường Hiệp Bình Phước (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 11 ngày trước,2025-09-10 13:38:04,,
126496718,Chevrolet Aveo 2018 LT 1.5 - 91000 km,,,,175000000,,,,,,,,,"Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh",Đăng 2 tháng trước,2025-09-10 13:38:04,,
126783863,BMW i8 2015 - 35000 km,,,,2299000000,,,,,,,,,"Phường 4, Quận 8, Tp Hồ Chí Minh",Đăng 1 tháng trước,2025-09-10 13:38:06,,
127505389,Ford Focus 1.5Sport sx 2016 màu đỏ lên nhiều đồ,,,,350000000,,,,,,,,,"Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",Đăng 6 giờ trước,2025-09-10 13:38:06,,
126360398,Ford Everest 2019 Titanium 2.0L AT 4WD - 99000 km,,,,890000000,,,,,,,,,"Phường 15, Quận Phú Nhuận, Tp Hồ Chí Minh",Đăng 6 giờ trước,2025-09-10 13:38:07,,
127407360,Porsche Cayenne 2014 3.6 V6 - 88000 km cả biển số,,,,1250000000,,,,,,,,,"Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 11 ngày trước,2025-09-10 13:38:07,,
127269420,Peugeot model 2019 1.6 bản full - 89000 km,,,,599000000,,,,,,,,,"Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh",Đăng 18 ngày trước,2025-09-10 13:38:07,,
127533802,Mercedes- Benz E200 Đklđ 2017 - trả trước 350tr,,,,799000000,,,,,,,,,"Phường Tân Kiểng, Quận 7, Tp Hồ Chí Minh",Đăng 6 giờ trước,2025-09-10 13:38:09,,
123705619,Toyota Fortuner 2016 - 115000 km,,,,510000000,,,,,,,,,"Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",Đăng 2 tháng trước,2025-09-10 13:38:10,,
127071556,Mercedes Benz 2016 V250 Avantgarde,,,,1099000000,,,,,,,,,"Phường 4, Quận 8, Tp Hồ Chí Minh",Đăng 6 giờ trước,2025-09-10 13:38:11,,
125871088,3 149 2022 SVP Standard - 220000 km,,,,570000000,,,,,,,,,"Phường 3, Quận 8, Tp Hồ Chí Minh",Đăng 11 ngày trước,2025-09-10 13:38:12,,
127612630,2016 2.0 AT Sedan - 90000 km,,,,355000000,,,,,,,,,"Phường 2, Thành phố Vũng Tàu, Bà Rịa - Vũng Tàu",Đăng 6 giờ trước,2025-09-10 13:38:12,,
127534049,Mercedes- Benz S400 Đklđ 2018 - trả trước 500Tr,,,,1399000000,,,,,,,,,"Phường Tân Kiểng, Quận 7, Tp Hồ Chí Minh",Đăng 6 giờ trước,2025-09-10 13:38:12,,
127391920,BMW X5 xDrive40i Modle 2022,,,,2559000000,,,,,,,,,"Phường 4, Quận 8, Tp Hồ Chí Minh",Đăng 6 giờ trước,2025-09-10 13:38:14,,
127534352,Mercedes C250 Exclusive Đklđ 2019- trả trước 250,,,,799000000,,,,,,,,,"Phường Tân Kiểng, Quận 7, Tp Hồ Chí Minh",Đăng 7 giờ trước,2025-09-10 13:38:14,,
126819386,GĐ cần bán Toyota Innova 2017 số sàn,,,,379000000,,,,,,,,,"Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh",Đăng 6 giờ trước,2025-09-10 13:38:14,,
127540448,BMW 74LI sx 2022 màu xanh Cavasite siêu êm ái,,,,2850000000,,,,,,,,,"Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",Đăng 6 giờ trước,2025-09-10 13:38:15,,
127350323,Audi Q5 2017 2.0 TFSI Quattro - 90000 km,,,,899000000,,,,,,,,,"Phường 4, Quận 8, Tp Hồ Chí Minh",Đăng 7 giờ trước,2025-09-10 13:38:16,,
127318443,Toyota Fortuner 2009 2.7V 4x4 AT - 110000 km,,,,288000000,,,,,,,,,"Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",Đăng 15 ngày trước,2025-09-10 13:38:17,,
126909993,Mitsubishi Xpander 2023 Premium 1.5 AT - 32000 km,,,,519000000,,,,,,,,,"Phường Bình Trưng Đông (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 1 tháng trước,2025-09-10 13:38:17,,
127429687,Peugeot 3008 2020 AT - 59000 km,,,,665000000,,,,,,,,,"Xã Thủy Vân, Thị xã Hương Thủy, Thừa Thiên Huế",Đăng 7 giờ trước,2025-09-10 13:38:19,,
127505414,Hyundai Accent 1.4AT sx 2022 màu đen xe đẹp,,,,428000000,,,,,,,,,"Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",Đăng 7 giờ trước,2025-09-10 13:38:19,,
125222082,Mercedes Benz S Class 2017 S400L - 50000mi,,,,1520000000,,,,,,,,,"Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng",Đăng 7 giờ trước,2025-09-10 13:38:21,,
126864690,Toyota RAIZE lướt sx2023 nhập khẩu Indonesia chạy,,,,465000000,,,,,,,,,"Phường 13, Quận 4, Tp Hồ Chí Minh",Đăng 1 tháng trước,2025-09-10 13:38:21,,
127612067,Toyota Camry Mỹ LE 2.5 sx 2009 siêu đẹp,,,,415000000,,,,,,,,,"Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",Đăng 8 giờ trước,2025-09-10 13:38:23,,
127510018,Toyota Yaris 2009  - 135000 km,,,,210000000,,,,,,,,,"Thị trấn Chư Sê, Huyện Chư Sê, Gia Lai",Đăng 8 giờ trước,2025-09-10 13:38:23,,
127589255,Honda Civic 2021 G - 34000 km,,,,649000000,,,,,,,,,"Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 2 ngày trước,2025-09-10 13:38:25,,
122675966,VF5 ĐỦ MÀU GIAO NGAY TẶNG SẠC 2 NĂM-TẶNG 21 TRIỆU,,,,495000000,,,,,,,,,"Thị trấn Hiệp Phước, Huyện Nhơn Trạch, Đồng Nai",Đăng 14 giờ trước,2025-09-10 13:38:27,,
126391841,BMW X5 2008 3.0si - 150000 km,,,,200000000,,,,,,,,,"Phường An Khánh (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 14 giờ trước,2025-09-10 13:38:27,,
125823705,Mercedes GLC200 V1 Sx2022 Lướt 28.000km,,,,1358000000,,,,,,,,,"Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",Đăng 3 tháng trước,2025-09-10 13:38:29,,
127610983,Hyundai Santa Fe 2021 2.5 Xăng Đặc Biệt - 889tr,,,,889000000,,,,,,,,,"Xã Hoà Bình, Huyện Thuỷ Nguyên, Hải Phòng",Đăng 15 giờ trước,2025-09-10 13:38:29,,
